gene,score
ORTHOMCL11648,FALSE
ORTHOMCL11649,FALSE
ORTHOMCL1165,FALSE
ORTHOMCL11652,FALSE
ORTHOMCL11657,TRUE
ORTHOMCL1166,FALSE
ORTHOMCL11660,FALSE
ORTHOMCL11661,FALSE
ORTHOMCL11662,FALSE
ORTHOMCL11664,FALSE
ORTHOMCL11665,FALSE
ORTHOMCL11667,FALSE
ORTHOMCL1167,FALSE
ORTHOMCL11670,FALSE
ORTHOMCL11671,FALSE
ORTHOMCL11672,FALSE
ORTHOMCL11677,FALSE
ORTHOMCL11679,FALSE
ORTHOMCL1168,FALSE
ORTHOMCL11680,FALSE
ORTHOMCL11681,FALSE
ORTHOMCL11683,FALSE
ORTHOMCL11684,FALSE
ORTHOMCL11686,TRUE
ORTHOMCL11687,FALSE
ORTHOMCL11688,FALSE
ORTHOMCL11689,FALSE
ORTHOMCL11692,TRUE
ORTHOMCL11694,FALSE
ORTHOMCL11695,FALSE
ORTHOMCL11697,FALSE
ORTHOMCL11698,FALSE
ORTHOMCL11700,FALSE
ORTHOMCL11703,FALSE
ORTHOMCL11706,TRUE
ORTHOMCL11709,FALSE
ORTHOMCL1171,FALSE
ORTHOMCL11710,FALSE
ORTHOMCL11712,FALSE
ORTHOMCL11713,FALSE
ORTHOMCL11714,FALSE
ORTHOMCL11715,FALSE
ORTHOMCL11716,TRUE
ORTHOMCL11717,FALSE
ORTHOMCL11718,FALSE
ORTHOMCL11722,FALSE
ORTHOMCL11725,FALSE
ORTHOMCL11726,FALSE
ORTHOMCL11727,FALSE
ORTHOMCL11728,FALSE
ORTHOMCL11729,FALSE
ORTHOMCL11730,FALSE
ORTHOMCL11732,FALSE
ORTHOMCL11734,FALSE
ORTHOMCL11735,FALSE
ORTHOMCL11737,TRUE
ORTHOMCL11738,FALSE
ORTHOMCL11739,FALSE
ORTHOMCL11740,FALSE
ORTHOMCL11741,FALSE
ORTHOMCL11742,FALSE
ORTHOMCL11744,FALSE
ORTHOMCL11745,FALSE
ORTHOMCL11746,TRUE
ORTHOMCL11749,FALSE
ORTHOMCL11750,FALSE
ORTHOMCL11751,FALSE
ORTHOMCL11752,FALSE
ORTHOMCL11753,FALSE
ORTHOMCL11754,FALSE
ORTHOMCL11757,TRUE
ORTHOMCL11759,FALSE
ORTHOMCL1176,FALSE
ORTHOMCL11760,FALSE
ORTHOMCL11761,FALSE
ORTHOMCL11762,FALSE
ORTHOMCL11764,FALSE
ORTHOMCL11765,FALSE
ORTHOMCL11766,FALSE
ORTHOMCL11769,FALSE
ORTHOMCL11771,FALSE
ORTHOMCL11774,FALSE
ORTHOMCL11775,FALSE
ORTHOMCL11777,FALSE
ORTHOMCL11778,FALSE
ORTHOMCL11779,FALSE
ORTHOMCL1178,FALSE
ORTHOMCL11780,FALSE
ORTHOMCL11784,FALSE
ORTHOMCL11786,TRUE
ORTHOMCL11788,FALSE
ORTHOMCL11789,FALSE
ORTHOMCL11790,FALSE
ORTHOMCL11794,FALSE
ORTHOMCL11797,TRUE
ORTHOMCL11798,FALSE
ORTHOMCL11799,FALSE
ORTHOMCL11801,FALSE
ORTHOMCL11802,FALSE
ORTHOMCL11803,FALSE
ORTHOMCL11804,FALSE
ORTHOMCL11805,FALSE
ORTHOMCL11806,FALSE
ORTHOMCL11809,FALSE
ORTHOMCL11812,FALSE
ORTHOMCL11813,FALSE
ORTHOMCL11814,FALSE
ORTHOMCL11815,FALSE
ORTHOMCL11818,FALSE
ORTHOMCL11819,FALSE
ORTHOMCL11821,FALSE
ORTHOMCL11822,FALSE
ORTHOMCL11824,FALSE
ORTHOMCL11826,FALSE
ORTHOMCL11828,FALSE
ORTHOMCL11829,FALSE
ORTHOMCL11832,FALSE
ORTHOMCL11833,FALSE
ORTHOMCL11835,FALSE
ORTHOMCL11836,FALSE
ORTHOMCL11837,FALSE
ORTHOMCL11838,FALSE
ORTHOMCL11839,FALSE
ORTHOMCL11842,FALSE
ORTHOMCL11847,FALSE
ORTHOMCL1185,FALSE
ORTHOMCL11850,FALSE
ORTHOMCL11851,FALSE
ORTHOMCL11852,FALSE
ORTHOMCL11853,FALSE
ORTHOMCL11855,FALSE
ORTHOMCL11856,FALSE
ORTHOMCL11857,FALSE
ORTHOMCL11859,TRUE
ORTHOMCL1186,FALSE
ORTHOMCL11860,FALSE
ORTHOMCL11861,FALSE
ORTHOMCL11863,FALSE
ORTHOMCL11867,FALSE
ORTHOMCL11868,FALSE
ORTHOMCL11869,FALSE
ORTHOMCL11870,FALSE
ORTHOMCL11872,FALSE
ORTHOMCL11873,FALSE
ORTHOMCL11874,FALSE
ORTHOMCL11875,FALSE
ORTHOMCL11876,FALSE
ORTHOMCL11877,FALSE
ORTHOMCL11878,FALSE
ORTHOMCL11879,FALSE
ORTHOMCL11880,FALSE
ORTHOMCL11881,FALSE
ORTHOMCL11882,FALSE
ORTHOMCL11884,FALSE
ORTHOMCL11886,FALSE
ORTHOMCL11887,FALSE
ORTHOMCL1189,FALSE
ORTHOMCL11892,FALSE
ORTHOMCL11893,FALSE
ORTHOMCL11896,FALSE
ORTHOMCL11897,FALSE
ORTHOMCL11898,FALSE
ORTHOMCL11900,FALSE
ORTHOMCL11901,FALSE
ORTHOMCL11903,FALSE
ORTHOMCL11907,FALSE
ORTHOMCL11908,FALSE
ORTHOMCL11909,FALSE
ORTHOMCL1191,FALSE
ORTHOMCL11910,FALSE
ORTHOMCL11911,FALSE
ORTHOMCL11912,FALSE
ORTHOMCL11913,FALSE
ORTHOMCL11914,FALSE
ORTHOMCL11915,FALSE
ORTHOMCL11916,FALSE
ORTHOMCL11917,FALSE
ORTHOMCL11918,FALSE
ORTHOMCL11919,FALSE
ORTHOMCL11920,FALSE
ORTHOMCL11921,FALSE
ORTHOMCL11923,FALSE
ORTHOMCL11926,FALSE
ORTHOMCL11928,FALSE
ORTHOMCL11929,FALSE
ORTHOMCL1193,FALSE
ORTHOMCL11930,FALSE
ORTHOMCL11933,FALSE
ORTHOMCL11934,FALSE
ORTHOMCL11935,FALSE
ORTHOMCL11938,FALSE
ORTHOMCL11940,FALSE
ORTHOMCL11941,FALSE
ORTHOMCL11942,FALSE
ORTHOMCL11943,FALSE
ORTHOMCL11944,FALSE
ORTHOMCL11948,FALSE
ORTHOMCL11949,FALSE
ORTHOMCL11953,FALSE
ORTHOMCL11956,FALSE
ORTHOMCL11958,FALSE
ORTHOMCL11959,FALSE
ORTHOMCL11960,FALSE
ORTHOMCL11961,FALSE
ORTHOMCL11963,FALSE
ORTHOMCL11965,FALSE
ORTHOMCL11966,FALSE
ORTHOMCL11967,FALSE
ORTHOMCL11968,FALSE
ORTHOMCL1197,FALSE
ORTHOMCL11972,FALSE
ORTHOMCL11974,FALSE
ORTHOMCL11975,FALSE
ORTHOMCL11977,FALSE
ORTHOMCL11978,FALSE
ORTHOMCL11979,FALSE
ORTHOMCL11980,FALSE
ORTHOMCL11982,FALSE
ORTHOMCL11983,FALSE
ORTHOMCL11985,FALSE
ORTHOMCL11986,FALSE
ORTHOMCL11987,FALSE
ORTHOMCL11988,TRUE
ORTHOMCL11989,FALSE
ORTHOMCL11992,FALSE
ORTHOMCL11993,FALSE
ORTHOMCL11994,TRUE
ORTHOMCL11995,FALSE
ORTHOMCL11997,FALSE
ORTHOMCL11999,FALSE
ORTHOMCL12000,FALSE
ORTHOMCL12001,FALSE
ORTHOMCL12002,TRUE
ORTHOMCL12005,FALSE
ORTHOMCL12006,FALSE
ORTHOMCL12007,FALSE
ORTHOMCL12008,FALSE
ORTHOMCL12009,FALSE
ORTHOMCL12010,FALSE
ORTHOMCL12011,FALSE
ORTHOMCL12012,FALSE
ORTHOMCL12014,FALSE
ORTHOMCL12015,FALSE
ORTHOMCL12018,FALSE
ORTHOMCL12019,FALSE
ORTHOMCL1202,FALSE
ORTHOMCL12021,FALSE
ORTHOMCL12028,FALSE
ORTHOMCL12029,FALSE
ORTHOMCL12030,FALSE
ORTHOMCL12034,FALSE
ORTHOMCL12036,FALSE
ORTHOMCL1204,FALSE
ORTHOMCL12041,FALSE
ORTHOMCL12042,FALSE
ORTHOMCL12044,FALSE
ORTHOMCL12046,FALSE
ORTHOMCL12048,TRUE
ORTHOMCL12050,FALSE
ORTHOMCL12052,FALSE
ORTHOMCL12054,FALSE
ORTHOMCL12057,FALSE
ORTHOMCL12058,FALSE
ORTHOMCL12059,FALSE
ORTHOMCL1206,FALSE
ORTHOMCL12060,FALSE
ORTHOMCL12061,FALSE
ORTHOMCL12062,FALSE
ORTHOMCL12063,FALSE
ORTHOMCL12064,FALSE
ORTHOMCL12065,FALSE
ORTHOMCL12067,FALSE
ORTHOMCL12068,FALSE
ORTHOMCL12069,FALSE
ORTHOMCL1207,FALSE
ORTHOMCL12070,FALSE
ORTHOMCL12071,FALSE
ORTHOMCL12072,FALSE
ORTHOMCL12073,FALSE
ORTHOMCL12074,FALSE
ORTHOMCL12075,FALSE
ORTHOMCL12077,FALSE
ORTHOMCL12078,FALSE
ORTHOMCL12079,FALSE
ORTHOMCL1208,FALSE
ORTHOMCL12080,FALSE
ORTHOMCL12081,FALSE
ORTHOMCL12082,FALSE
ORTHOMCL12083,FALSE
ORTHOMCL12084,FALSE
ORTHOMCL12085,FALSE
ORTHOMCL12086,FALSE
ORTHOMCL12087,FALSE
ORTHOMCL12088,FALSE
ORTHOMCL12090,FALSE
ORTHOMCL12091,FALSE
ORTHOMCL12092,FALSE
ORTHOMCL12094,FALSE
ORTHOMCL12095,FALSE
ORTHOMCL12096,FALSE
ORTHOMCL12098,TRUE
ORTHOMCL12099,FALSE
ORTHOMCL1210,FALSE
ORTHOMCL12102,FALSE
ORTHOMCL12103,FALSE
ORTHOMCL12104,TRUE
ORTHOMCL12106,FALSE
ORTHOMCL12108,FALSE
ORTHOMCL12109,FALSE
ORTHOMCL1211,FALSE
ORTHOMCL12111,FALSE
ORTHOMCL12112,FALSE
ORTHOMCL12113,FALSE
ORTHOMCL12116,FALSE
ORTHOMCL12117,FALSE
ORTHOMCL12119,FALSE
ORTHOMCL12120,FALSE
ORTHOMCL12121,FALSE
ORTHOMCL12122,TRUE
ORTHOMCL12124,FALSE
ORTHOMCL12125,TRUE
ORTHOMCL12126,FALSE
ORTHOMCL12127,FALSE
ORTHOMCL12128,FALSE
ORTHOMCL12129,FALSE
ORTHOMCL12130,FALSE
ORTHOMCL12131,FALSE
ORTHOMCL12133,FALSE
ORTHOMCL12134,FALSE
ORTHOMCL12135,FALSE
ORTHOMCL12136,FALSE
ORTHOMCL12138,FALSE
ORTHOMCL12141,FALSE
ORTHOMCL12142,FALSE
ORTHOMCL12143,FALSE
ORTHOMCL12144,FALSE
ORTHOMCL12146,FALSE
ORTHOMCL1215,FALSE
ORTHOMCL12150,FALSE
ORTHOMCL12151,FALSE
ORTHOMCL12154,FALSE
ORTHOMCL12156,FALSE
ORTHOMCL12157,FALSE
ORTHOMCL12158,FALSE
ORTHOMCL12160,FALSE
ORTHOMCL12161,FALSE
ORTHOMCL12163,FALSE
ORTHOMCL12164,FALSE
ORTHOMCL12165,FALSE
ORTHOMCL12166,FALSE
ORTHOMCL12168,FALSE
ORTHOMCL12169,FALSE
ORTHOMCL12171,FALSE
ORTHOMCL12173,FALSE
ORTHOMCL12178,FALSE
ORTHOMCL12181,FALSE
ORTHOMCL12182,FALSE
ORTHOMCL12183,FALSE
ORTHOMCL12184,FALSE
ORTHOMCL12185,FALSE
ORTHOMCL12186,FALSE
ORTHOMCL12188,FALSE
ORTHOMCL12189,FALSE
ORTHOMCL12191,FALSE
ORTHOMCL12192,FALSE
ORTHOMCL12193,FALSE
ORTHOMCL12194,FALSE
ORTHOMCL12196,FALSE
ORTHOMCL12198,TRUE
ORTHOMCL12199,FALSE
ORTHOMCL12200,FALSE
ORTHOMCL12201,FALSE
ORTHOMCL12202,FALSE
ORTHOMCL12203,FALSE
ORTHOMCL12204,TRUE
ORTHOMCL12205,FALSE
ORTHOMCL12206,FALSE
ORTHOMCL12208,FALSE
ORTHOMCL12209,FALSE
ORTHOMCL1221,FALSE
ORTHOMCL12213,FALSE
ORTHOMCL12214,FALSE
ORTHOMCL12216,FALSE
ORTHOMCL12217,FALSE
ORTHOMCL12219,FALSE
ORTHOMCL12220,FALSE
ORTHOMCL12221,FALSE
ORTHOMCL12223,FALSE
ORTHOMCL12224,FALSE
ORTHOMCL12227,FALSE
ORTHOMCL12228,FALSE
ORTHOMCL12229,FALSE
ORTHOMCL12231,FALSE
ORTHOMCL12232,FALSE
ORTHOMCL12233,FALSE
ORTHOMCL12234,FALSE
ORTHOMCL12235,FALSE
ORTHOMCL12236,FALSE
ORTHOMCL12237,FALSE
ORTHOMCL12238,FALSE
ORTHOMCL12239,FALSE
ORTHOMCL12241,FALSE
ORTHOMCL12242,FALSE
ORTHOMCL12243,FALSE
ORTHOMCL12245,TRUE
ORTHOMCL12247,FALSE
ORTHOMCL12248,FALSE
ORTHOMCL12249,FALSE
ORTHOMCL1225,FALSE
ORTHOMCL12250,FALSE
ORTHOMCL12251,FALSE
ORTHOMCL12252,FALSE
ORTHOMCL12254,FALSE
ORTHOMCL12255,FALSE
ORTHOMCL12256,FALSE
ORTHOMCL12258,FALSE
ORTHOMCL12259,FALSE
ORTHOMCL12260,FALSE
ORTHOMCL12261,FALSE
ORTHOMCL12262,FALSE
ORTHOMCL12263,FALSE
ORTHOMCL12267,FALSE
ORTHOMCL12268,FALSE
ORTHOMCL12269,FALSE
ORTHOMCL12271,FALSE
ORTHOMCL12272,FALSE
ORTHOMCL12273,FALSE
ORTHOMCL12274,FALSE
ORTHOMCL12277,FALSE
ORTHOMCL12279,FALSE
ORTHOMCL12280,FALSE
ORTHOMCL12281,FALSE
ORTHOMCL12282,FALSE
ORTHOMCL12283,FALSE
ORTHOMCL12286,FALSE
ORTHOMCL12287,FALSE
ORTHOMCL12288,FALSE
ORTHOMCL12289,FALSE
ORTHOMCL12292,FALSE
ORTHOMCL12294,FALSE
ORTHOMCL12298,FALSE
ORTHOMCL12299,FALSE
ORTHOMCL12308,FALSE
ORTHOMCL1231,FALSE
ORTHOMCL12310,FALSE
ORTHOMCL12312,FALSE
ORTHOMCL12313,FALSE
ORTHOMCL12317,FALSE
ORTHOMCL1232,FALSE
ORTHOMCL12323,FALSE
ORTHOMCL12324,FALSE
ORTHOMCL12325,FALSE
ORTHOMCL12329,FALSE
ORTHOMCL12330,FALSE
ORTHOMCL12336,FALSE
ORTHOMCL12337,FALSE
ORTHOMCL12338,FALSE
ORTHOMCL1234,FALSE
ORTHOMCL12342,FALSE
ORTHOMCL12343,FALSE
ORTHOMCL12344,FALSE
ORTHOMCL12345,FALSE
ORTHOMCL12346,FALSE
ORTHOMCL12347,FALSE
ORTHOMCL12349,FALSE
ORTHOMCL12351,FALSE
ORTHOMCL12355,TRUE
ORTHOMCL12358,FALSE
ORTHOMCL12360,FALSE
ORTHOMCL12362,FALSE
ORTHOMCL12363,FALSE
ORTHOMCL12370,FALSE
ORTHOMCL12371,FALSE
ORTHOMCL12372,FALSE
ORTHOMCL12373,FALSE
ORTHOMCL12374,TRUE
ORTHOMCL12375,FALSE
ORTHOMCL12376,FALSE
ORTHOMCL1238,FALSE
ORTHOMCL12380,FALSE
ORTHOMCL12383,FALSE
ORTHOMCL12385,FALSE
ORTHOMCL12386,FALSE
ORTHOMCL12387,FALSE
ORTHOMCL1239,FALSE
ORTHOMCL12391,FALSE
ORTHOMCL12393,FALSE
ORTHOMCL12394,FALSE
ORTHOMCL12395,FALSE
ORTHOMCL12401,FALSE
ORTHOMCL12404,FALSE
ORTHOMCL12408,FALSE
ORTHOMCL12409,FALSE
ORTHOMCL12410,FALSE
ORTHOMCL12412,TRUE
ORTHOMCL12414,FALSE
ORTHOMCL12419,FALSE
ORTHOMCL12423,FALSE
ORTHOMCL12426,FALSE
ORTHOMCL12429,TRUE
ORTHOMCL1243,FALSE
ORTHOMCL12431,FALSE
ORTHOMCL12433,TRUE
ORTHOMCL12436,FALSE
ORTHOMCL12438,FALSE
ORTHOMCL12439,TRUE
ORTHOMCL12442,FALSE
ORTHOMCL12445,FALSE
ORTHOMCL12447,FALSE
ORTHOMCL12451,FALSE
ORTHOMCL12452,FALSE
ORTHOMCL12456,FALSE
ORTHOMCL12460,FALSE
ORTHOMCL12465,FALSE
ORTHOMCL12467,FALSE
ORTHOMCL12469,FALSE
ORTHOMCL1247,FALSE
ORTHOMCL12473,FALSE
ORTHOMCL12474,FALSE
ORTHOMCL12476,TRUE
ORTHOMCL12480,FALSE
ORTHOMCL12482,FALSE
ORTHOMCL12483,FALSE
ORTHOMCL12486,FALSE
ORTHOMCL1249,FALSE
ORTHOMCL12492,FALSE
ORTHOMCL12494,FALSE
ORTHOMCL12497,FALSE
ORTHOMCL12499,FALSE
ORTHOMCL12504,FALSE
ORTHOMCL12508,FALSE
ORTHOMCL12510,FALSE
ORTHOMCL12523,FALSE
ORTHOMCL12524,FALSE
ORTHOMCL1253,FALSE
ORTHOMCL12535,FALSE
ORTHOMCL12549,FALSE
ORTHOMCL12555,FALSE
ORTHOMCL12558,FALSE
ORTHOMCL12559,FALSE
ORTHOMCL12562,FALSE
ORTHOMCL12564,FALSE
ORTHOMCL12566,FALSE
ORTHOMCL12567,NA
ORTHOMCL12568,FALSE
ORTHOMCL12572,FALSE
ORTHOMCL12573,FALSE
ORTHOMCL12575,FALSE
ORTHOMCL12579,FALSE
ORTHOMCL12581,NA
ORTHOMCL12582,FALSE
ORTHOMCL12584,FALSE
ORTHOMCL12585,FALSE
ORTHOMCL12586,FALSE
ORTHOMCL12587,FALSE
ORTHOMCL12588,FALSE
ORTHOMCL1259,TRUE
ORTHOMCL12593,FALSE
ORTHOMCL12594,FALSE
ORTHOMCL12595,FALSE
ORTHOMCL12597,FALSE
ORTHOMCL12601,FALSE
ORTHOMCL12603,FALSE
ORTHOMCL12604,FALSE
ORTHOMCL12605,FALSE
ORTHOMCL12608,FALSE
ORTHOMCL12609,FALSE
ORTHOMCL1261,FALSE
ORTHOMCL12611,FALSE
ORTHOMCL12614,FALSE
ORTHOMCL12615,FALSE
ORTHOMCL12616,FALSE
ORTHOMCL12617,FALSE
ORTHOMCL12618,FALSE
ORTHOMCL1262,FALSE
ORTHOMCL12620,FALSE
ORTHOMCL12622,FALSE
ORTHOMCL12623,FALSE
ORTHOMCL12625,FALSE
ORTHOMCL12626,FALSE
ORTHOMCL12627,FALSE
ORTHOMCL12630,FALSE
ORTHOMCL12632,FALSE
ORTHOMCL12634,FALSE
ORTHOMCL12635,FALSE
ORTHOMCL12636,FALSE
ORTHOMCL12640,FALSE
ORTHOMCL12641,TRUE
ORTHOMCL12642,FALSE
ORTHOMCL12645,FALSE
ORTHOMCL12648,FALSE
ORTHOMCL1265,FALSE
ORTHOMCL12650,FALSE
ORTHOMCL12652,FALSE
ORTHOMCL12653,FALSE
ORTHOMCL12656,FALSE
ORTHOMCL12664,FALSE
ORTHOMCL12665,FALSE
ORTHOMCL12667,FALSE
ORTHOMCL12668,FALSE
ORTHOMCL12670,FALSE
ORTHOMCL12671,FALSE
ORTHOMCL12675,FALSE
ORTHOMCL12682,FALSE
ORTHOMCL12683,FALSE
ORTHOMCL12684,FALSE
ORTHOMCL12685,FALSE
ORTHOMCL12686,FALSE
ORTHOMCL12688,FALSE
ORTHOMCL12689,FALSE
ORTHOMCL1269,FALSE
ORTHOMCL12690,FALSE
ORTHOMCL12691,FALSE
ORTHOMCL12692,FALSE
ORTHOMCL12693,FALSE
ORTHOMCL12694,FALSE
ORTHOMCL12696,FALSE
ORTHOMCL12698,FALSE
ORTHOMCL12699,FALSE
ORTHOMCL12700,FALSE
ORTHOMCL12702,FALSE
ORTHOMCL12705,FALSE
ORTHOMCL12708,FALSE
ORTHOMCL12709,FALSE
ORTHOMCL1271,FALSE
ORTHOMCL12710,FALSE
ORTHOMCL12714,FALSE
ORTHOMCL12716,FALSE
ORTHOMCL12717,FALSE
ORTHOMCL12718,FALSE
ORTHOMCL12719,FALSE
ORTHOMCL12723,FALSE
ORTHOMCL12726,FALSE
ORTHOMCL12731,FALSE
ORTHOMCL12736,FALSE
ORTHOMCL12739,FALSE
ORTHOMCL1274,FALSE
ORTHOMCL12747,FALSE
ORTHOMCL12754,FALSE
ORTHOMCL12755,FALSE
ORTHOMCL12758,FALSE
ORTHOMCL12759,FALSE
ORTHOMCL12762,FALSE
ORTHOMCL12766,FALSE
ORTHOMCL12773,FALSE
ORTHOMCL12774,FALSE
ORTHOMCL12775,FALSE
ORTHOMCL12777,FALSE
ORTHOMCL12781,FALSE
ORTHOMCL12782,FALSE
ORTHOMCL12784,FALSE
ORTHOMCL12791,FALSE
ORTHOMCL1280,FALSE
ORTHOMCL12801,FALSE
ORTHOMCL12802,FALSE
ORTHOMCL12804,FALSE
ORTHOMCL12807,FALSE
ORTHOMCL12809,FALSE
ORTHOMCL12816,FALSE
ORTHOMCL12817,FALSE
ORTHOMCL1282,FALSE
ORTHOMCL12831,FALSE
ORTHOMCL1284,FALSE
ORTHOMCL12844,FALSE
ORTHOMCL12846,FALSE
ORTHOMCL12847,FALSE
ORTHOMCL12848,FALSE
ORTHOMCL12849,FALSE
ORTHOMCL1285,FALSE
ORTHOMCL12854,TRUE
ORTHOMCL12863,FALSE
ORTHOMCL12864,TRUE
ORTHOMCL12872,FALSE
ORTHOMCL12873,FALSE
ORTHOMCL12874,FALSE
ORTHOMCL12876,FALSE
ORTHOMCL12879,FALSE
ORTHOMCL1288,FALSE
ORTHOMCL12885,FALSE
ORTHOMCL1289,FALSE
ORTHOMCL12905,FALSE
ORTHOMCL12908,FALSE
ORTHOMCL12916,FALSE
ORTHOMCL12944,FALSE
ORTHOMCL12945,FALSE
ORTHOMCL12946,FALSE
ORTHOMCL12947,FALSE
ORTHOMCL12949,FALSE
ORTHOMCL1295,FALSE
ORTHOMCL12951,FALSE
ORTHOMCL12952,FALSE
ORTHOMCL12953,FALSE
ORTHOMCL12954,FALSE
ORTHOMCL12956,FALSE
ORTHOMCL12960,TRUE
ORTHOMCL12961,TRUE
ORTHOMCL12964,FALSE
ORTHOMCL12966,FALSE
ORTHOMCL12967,FALSE
ORTHOMCL12968,FALSE
ORTHOMCL12970,FALSE
ORTHOMCL12972,FALSE
ORTHOMCL12973,FALSE
ORTHOMCL12974,FALSE
ORTHOMCL12975,FALSE
ORTHOMCL12977,FALSE
ORTHOMCL12978,FALSE
ORTHOMCL12979,FALSE
ORTHOMCL12981,FALSE
ORTHOMCL12982,FALSE
ORTHOMCL12983,FALSE
ORTHOMCL12984,FALSE
ORTHOMCL12985,FALSE
ORTHOMCL12986,FALSE
ORTHOMCL12987,FALSE
ORTHOMCL12990,FALSE
ORTHOMCL12993,FALSE
ORTHOMCL12994,FALSE
ORTHOMCL12996,FALSE
ORTHOMCL12999,TRUE
ORTHOMCL13000,FALSE
ORTHOMCL13004,FALSE
ORTHOMCL13005,FALSE
ORTHOMCL13006,FALSE
ORTHOMCL13007,FALSE
ORTHOMCL13008,FALSE
ORTHOMCL13009,FALSE
ORTHOMCL13010,FALSE
ORTHOMCL13011,FALSE
ORTHOMCL13015,FALSE
ORTHOMCL13016,FALSE
ORTHOMCL13017,FALSE
ORTHOMCL13018,FALSE
ORTHOMCL13021,FALSE
ORTHOMCL13023,FALSE
ORTHOMCL13024,FALSE
ORTHOMCL13025,FALSE
ORTHOMCL13026,FALSE
ORTHOMCL13033,FALSE
ORTHOMCL13035,FALSE
ORTHOMCL13036,FALSE
ORTHOMCL13037,FALSE
ORTHOMCL13038,FALSE
ORTHOMCL13039,FALSE
ORTHOMCL13040,FALSE
ORTHOMCL13041,FALSE
ORTHOMCL13042,FALSE
ORTHOMCL13043,FALSE
ORTHOMCL13045,FALSE
ORTHOMCL13046,FALSE
ORTHOMCL13047,FALSE
ORTHOMCL13048,FALSE
ORTHOMCL13049,FALSE
ORTHOMCL13055,FALSE
ORTHOMCL13056,FALSE
ORTHOMCL13057,FALSE
ORTHOMCL13058,FALSE
ORTHOMCL13059,FALSE
ORTHOMCL1306,FALSE
ORTHOMCL13060,FALSE
ORTHOMCL13063,FALSE
ORTHOMCL13066,FALSE
ORTHOMCL13067,FALSE
ORTHOMCL13069,FALSE
ORTHOMCL13070,FALSE
ORTHOMCL13071,FALSE
ORTHOMCL13074,FALSE
ORTHOMCL13076,FALSE
ORTHOMCL13077,FALSE
ORTHOMCL13080,FALSE
ORTHOMCL13081,FALSE
ORTHOMCL13083,FALSE
ORTHOMCL13084,FALSE
ORTHOMCL13085,FALSE
ORTHOMCL13087,FALSE
ORTHOMCL13089,FALSE
ORTHOMCL13090,FALSE
ORTHOMCL13093,TRUE
ORTHOMCL13095,FALSE
ORTHOMCL13096,FALSE
ORTHOMCL13098,FALSE
ORTHOMCL13101,FALSE
ORTHOMCL13102,TRUE
ORTHOMCL13104,FALSE
ORTHOMCL13107,FALSE
ORTHOMCL1311,FALSE
ORTHOMCL13110,TRUE
ORTHOMCL13111,FALSE
ORTHOMCL13113,FALSE
ORTHOMCL13115,FALSE
ORTHOMCL13118,FALSE
ORTHOMCL13119,FALSE
ORTHOMCL13120,FALSE
ORTHOMCL13122,FALSE
ORTHOMCL13124,FALSE
ORTHOMCL13125,FALSE
ORTHOMCL13126,TRUE
ORTHOMCL13129,FALSE
ORTHOMCL13133,FALSE
ORTHOMCL13134,FALSE
ORTHOMCL13135,FALSE
ORTHOMCL13136,FALSE
ORTHOMCL13138,FALSE
ORTHOMCL13139,FALSE
ORTHOMCL13142,FALSE
ORTHOMCL13144,FALSE
ORTHOMCL13147,FALSE
ORTHOMCL13149,FALSE
ORTHOMCL13150,TRUE
ORTHOMCL13152,FALSE
ORTHOMCL13154,FALSE
ORTHOMCL13157,TRUE
ORTHOMCL13158,TRUE
ORTHOMCL13159,FALSE
ORTHOMCL13160,FALSE
ORTHOMCL13162,TRUE
ORTHOMCL13163,FALSE
ORTHOMCL13164,FALSE
ORTHOMCL13166,FALSE
ORTHOMCL13167,FALSE
ORTHOMCL13168,FALSE
ORTHOMCL13171,FALSE
ORTHOMCL13173,FALSE
ORTHOMCL13174,FALSE
ORTHOMCL13176,FALSE
ORTHOMCL13178,FALSE
ORTHOMCL13181,FALSE
ORTHOMCL13182,FALSE
ORTHOMCL13183,FALSE
ORTHOMCL13184,TRUE
ORTHOMCL13186,FALSE
ORTHOMCL13187,FALSE
ORTHOMCL13188,FALSE
ORTHOMCL13189,FALSE
ORTHOMCL13190,FALSE
ORTHOMCL13191,FALSE
ORTHOMCL13194,FALSE
ORTHOMCL13196,FALSE
ORTHOMCL13199,FALSE
ORTHOMCL13203,FALSE
ORTHOMCL13204,FALSE
ORTHOMCL13206,FALSE
ORTHOMCL13207,TRUE
ORTHOMCL13208,FALSE
ORTHOMCL13209,FALSE
ORTHOMCL13210,FALSE
ORTHOMCL13211,FALSE
ORTHOMCL13213,TRUE
ORTHOMCL13214,FALSE
ORTHOMCL13218,FALSE
ORTHOMCL13219,FALSE
ORTHOMCL13221,FALSE
ORTHOMCL13223,FALSE
ORTHOMCL13224,FALSE
ORTHOMCL13225,FALSE
ORTHOMCL13227,FALSE
ORTHOMCL13228,TRUE
ORTHOMCL13229,FALSE
ORTHOMCL1323,FALSE
ORTHOMCL13230,FALSE
ORTHOMCL13232,FALSE
ORTHOMCL13233,FALSE
ORTHOMCL13234,FALSE
ORTHOMCL13235,FALSE
ORTHOMCL13236,FALSE
ORTHOMCL13239,FALSE
ORTHOMCL13240,FALSE
ORTHOMCL13241,FALSE
ORTHOMCL13242,FALSE
ORTHOMCL13243,FALSE
ORTHOMCL13244,FALSE
ORTHOMCL13245,FALSE
ORTHOMCL13246,FALSE
ORTHOMCL13247,FALSE
